"symbol","timestamp","content","Positive","Negative","Neutral"
"ROST","2021-11-29 04:23:46+00:00","SweepCast alerted: $ROST with Unusual Options Activity Alerted on $120 PUT Expiring: 01-21-2022 worth 51K🐻 |🥇 See more in profile",0.02831736020743847,0.05619509890675545,0.9154875874519348
"ROST","2021-11-30 13:12:35+00:00","Ross Stores assumed with a Hold at Jefferies $ROST $BURL $TJX",0.02438455820083618,0.06696619838476181,0.9086492657661438
"ROST","2021-11-30 16:55:47+00:00","Added to $ROST",0.2207125574350357,0.03187304362654686,0.7474143505096436
"ROST","2021-11-30 23:53:43+00:00","All the talking heads love $TJX and $ROST etc.  but if supply chain is such a problem how are these guys getting ANY inventory?   I don’t get it",0.028811942785978317,0.6209110617637634,0.35027697682380676
"ROST","2021-12-01 19:11:49+00:00","Added to $V, $MA, $ROST, $PYPL.",0.08986788988113403,0.015673017129302025,0.8944591283798218
"ROST","2021-12-03 12:59:45+00:00","Ex Div on Monday: $AGI   0.03 $AMKR  0.05 $BLK   4.13 $CI    1.0 $CTXS  0.37 $NAT   0.01 $NFE   0.1 $ROST  0.28 $WEBR  0.04 $WRB   1.13 @tastytrade",0.041960712522268295,0.05587856099009514,0.9021607041358948
"ROST","2021-12-05 01:01:56+00:00","#DoubleInsideDay - $UAL $ROST  💙 | 🔁 for #TradeIdeaCharts 👉 engage and follow 👇 Chart request? Reply with one from list above.",0.052031006664037704,0.015445040538907051,0.9325239658355713
"ROST","2021-12-05 19:00:06+00:00","Dividends this week 2021-12-06:  $BLK $CI $ROST $WRB $CTXS 2021-12-07:  $PUK-A $HPQ $EA $AME $AEE 2021-12-08:  $CNI $NEM $SCHX $PEG $SCHD 2021-12-09:  $WMT $ADP $CME $BDX $SPG 2021-12-10:  $FDX $FIS $ITT $SPR $JRVR",0.0882682353258133,0.025969447568058968,0.8857623338699341
"ROST","2021-12-06 15:57:41+00:00","#GapUpDay - $ANF $ROST $HD $MS  💙 | 🔁 for #TradeIdeaCharts 👉 engage and follow 👇 Chart request? Reply with a ticker from list above.",0.041552186012268066,0.01883389614522457,0.9396138787269592
"ROST","2021-12-07 10:53:23+00:00","Ross Stores downgraded to Market Perform from Outperform at Cowen $ROST",0.0531298890709877,0.8709518909454346,0.07591819018125534
"ROST","2021-12-07 11:15:26+00:00","$ROST Cowen &amp; Co. analyst John Kernan downgrades Ross Stores from Outperform to Market Perform and lowers the price target from $131 to $109.",0.01707368716597557,0.9321077466011047,0.05081852152943611
"ROST","2021-12-07 11:57:49+00:00","$ROST Cowen &amp; Co. Downgrades Ross Stores to Market Perform, Lowers Price Target to $109 $SBUX MKM Partners Upgrades Starbucks to Buy, Raises Price Target to $130 $BMBL JP Morgan Upgrades Bumble to Overweight, Announces $55 Price Target",0.2432323843240738,0.2675551474094391,0.4892124533653259
"ROST","2021-12-07 12:59:26+00:00","$ROST: Cowen cuts to Market Perform",0.11706885695457458,0.5621799230575562,0.3207513093948364
"ROST","2021-12-07 15:02:26+00:00","$ROST Cowen &amp; Co. Downgrades Ross Stores to Market Perform, Lowers Price Target to $109 $SBUX MKM Partners Upgrades Starbucks to Buy, Raises Price Target to $130 $BMBL JP Morgan Upgrades Bumble to Overweight, Announces $55 Price Target",0.2432323843240738,0.2675551474094391,0.4892124533653259
"ROST","2021-12-07 15:09:54+00:00","$ROST Strike: 100.00 Expiration: 2022-01-21 Put .ROST220121P100 Price: 1.82 Size: 1075 Time: 2021-12-07 10:09:53AM Premium: $195,650.00",0.02701723948121071,0.03019077703356743,0.9427919983863831
"ROST","2021-12-07 15:20:38+00:00","Worst performing large cap tocks in today's early trading GitLab $GTLB AstraZeneca $AZN Merck $MRK Eli Lilly $LLT $IP America Movil $AMX Dollar General $DG Verizon $VZ McCormick $MKC Southern $SO Ross Stores $ROST Hormel $HRL Gilead $GILD Clorox $CLX Unilever $UL Rivian $RIVN",0.07648985832929611,0.47211986780166626,0.45139023661613464
"ROST","2021-12-07 15:22:20+00:00","Worst performing large cap tocks in today's early trading GitLab $GTLB AstraZeneca $AZN Merck $MRK Eli Lilly $LLT $IP America Movil $AMX Dollar General $DG Verizon $VZ McCormick $MKC Southern $SO Ross Stores $ROST Hormel $HRL Gilead $GILD Clorox $CLX Unilever $UL Rivian $RIVN",0.07648985832929611,0.47211986780166626,0.45139023661613464
"ROST","2021-12-07 17:35:15+00:00","$ROST Cowen &amp; Co. Downgrades Ross Stores to Market Perform, Lowers Price Target to $109 $NEO Needham Maintains Buy on NeoGenomics, Lowers Price Target to $41 $SBUX MKM Partners Upgrades Starbucks to Buy, Raises Price Target to $130",0.2879091203212738,0.2978919446468353,0.4141989052295685
"ROST","2021-12-08 03:12:51+00:00","#OutsideDay - $ROST  💙 | 🔁 for #TradeIdeaCharts 👉 engage and follow 👇 Chart request? Reply with a ticker from list above.",0.036365676671266556,0.021537045016884804,0.9420973062515259
"ROST","2021-12-10 15:09:46+00:00","Added today: $DIS, $SBUX, $SWKS, $JPM, $CAT, $FCX, $ROST, $TGT",0.027899473905563354,0.026114575564861298,0.9459859728813171
"ROST","2021-12-10 20:58:17+00:00","Bear Forecasts December 10, 2021 12:53:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $ROST : 0.37 $CBOE : 0.46 $ESSC : -3.46 $PAYC : -0.02 $LPX : 2.83 $BJ : 1.27 $LPI : -4.46 $UDOW : 0.00 $APRN : -15.83 $CHRW : 2.36",0.03377262502908707,0.06402865052223206,0.9021987915039062
"ROST","2021-12-10 21:04:49+00:00","Bear Forecasts December 10, 2021 13:00:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $RRR : 0.18 $ROST : 0.53 $CBOE : 0.97 $ESSC : -3.97 $PAYC : 0.07 $LPX : 2.77 $APRN : -16.38 $BJ : 1.84 $LPI : -3.98 $UDOW : 0.07",0.03584757074713707,0.0567316971719265,0.9074206948280334
"ROST","2021-12-10 21:11:18+00:00","Bear Forecasts December 10, 2021 13:06:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $ESSC : -2.19 $ROST : 0.42 $TECL : 2.15 $LC : -4.87 $CBOE : 0.72 $PAYC : 0.25 $WIX : -5.70 $RUN : 0.30 $PLBY : 0.06 $AMZN : -1.87",0.03374253585934639,0.05575862154364586,0.910498857498169
"ROST","2021-12-12 22:23:55+00:00","Monthly Strat 50% Rule 🐂 $ABNB $ADBE** $DDOG** $DIS $FB $FDX* $GOOG* $GS** $GSHD** $HUM* $ILMN $LOGI** $LOVE* $MA* $MDB** $MDT $MNST* $MSFT* $NVAX** $OKTA** $OSK** $QQQ* $ROST $SNAP** $SNOW* $SPY* $TMUS** $UPS* $V* $WBA* $WDAY $WFC* $WMT $WYNN** *triggered **needs re-trigger",0.11305129528045654,0.0915365144610405,0.7954121828079224
"ROST","2021-12-12 22:31:14+00:00","Quarterly Strat 50% Rule  🐂 $ALGN** $CI** $CSCO* $DE** $FB $HAS* $HUM* $JNJ $MA** $NIO $OSK** $REGN* $ROST** $SBUX $V** $XLV* 🐻 $AFRM $CRM** $CYBR* $EXPE** $HZNP* $JPM** $MSTR* $OSTK* $RVLV* $SPOT* $TEAM** $UPST*",0.21340502798557281,0.04679154232144356,0.7398034930229187
"ROST","2021-12-13 20:30:04+00:00","Paul Torres-Cohen $ROST",0.04429914057254791,0.030292809009552002,0.9254080057144165
"ROST","2021-12-13 21:38:50+00:00","Bought shares of $ROST and $TFSL",0.05221162363886833,0.01644129864871502,0.931347131729126
"ROST","2021-12-14 02:19:12+00:00","Added to $FLGZY, $SABR, $ROST and $BURBY",0.1685466170310974,0.022993778809905052,0.8084595799446106
"ROST","2021-12-14 09:10:27+00:00","$BA $GE $HPQ $DD $CDW $MCHP $CPRT $ROST Bearish MACD crossover",0.08259385824203491,0.23940059542655945,0.6780055165290833
"ROST","2021-12-15 18:50:16+00:00","$ROST looking for $109.44 👁",0.042201414704322815,0.04761926084756851,0.9101793766021729
"ROST","2021-12-15 21:18:38+00:00","Ross Stores initiated with a Buy at Truist $ROST",0.09934432059526443,0.011670059524476528,0.8889856338500977
"ROST","2021-12-15 21:22:13+00:00","Ross Stores initiated with a Buy at Truist $ROST",0.09934432059526443,0.011670059524476528,0.8889856338500977
"ROST","2021-12-15 21:41:14+00:00","Truist starts Ross Stores with a Buy, sees secular tailwinds $ROST",0.2437584102153778,0.6041070818901062,0.1521344929933548
"ROST","2021-12-15 21:43:45+00:00","Truist starts Ross Stores with a Buy, sees secular tailwinds $ROST",0.2437584102153778,0.6041070818901062,0.1521344929933548
"ROST","2021-12-16 10:34:10+00:00","$ROST Truist Securities analyst Beth Reed initiates coverage on Ross Stores with a Buy rating and announces Price Target of $136.",0.1336221992969513,0.014789538457989693,0.8515883088111877
"ROST","2021-12-16 12:29:26+00:00","$LULU Truist Securities Initiates Coverage On Lululemon Athletica with Hold Rating, Announces Price Target of $435 $ROST Truist Securities Initiates Coverage On Ross Stores with Buy Rating, Announces Price Target of $136",0.12118693441152573,0.011117936111986637,0.867695152759552
"ROST","2021-12-16 12:57:19+00:00","$ROST: Truist starts at Buy",0.08219055086374283,0.02627548947930336,0.8915339708328247
"ROST","2021-12-16 14:03:57+00:00","$NKE Truist Securities Initiates Coverage On Nike with Buy Rating, Announces Price Target of $190 $UAA Under Armour with Hold Rating, Announces Price Target of $24 $LULU  Hold Rating, Announces Price Target of $435 $ROST Buy Rating, Announces Price Target of $136",0.16188804805278778,0.010655045509338379,0.8274569511413574
"ROST","2021-12-16 14:26:02+00:00","$ROST Ross Stores, Inc.: 1 Year Prediction 133.39, Potential 16.0%, #ROST",0.09330470114946365,0.03184729442000389,0.8748480081558228
"ROST","2021-12-16 14:54:38+00:00","Bear Forecasts December 16, 2021 06:51:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $SAM : -0.16 $CORT : -6.69 $RH : -1.07 $NVCR : -0.30 $TGNA : 0.08 $MGNI : -0.78 $KL : 1.26 $AZO : 0.00 $ROST : -2.02 $CCMP : -1.24",0.0301330778747797,0.05859190598130226,0.9112749695777893
"ROST","2021-12-20 18:53:53+00:00","Added to $V, $MKL, $ROST and $SABR.",0.1689339578151703,0.022663749754428864,0.8084022998809814
"ROST","2021-12-20 21:30:28+00:00","BTO $ROST shares afterhours",0.04301979020237923,0.037162814289331436,0.9198174476623535
"ROST","2021-12-20 23:24:48+00:00","Largest stocks that hit new 52 Week Lows at some point today Medtronic $MDT Boeing $BA $HDB Rivian $RIVN Block (Square) $SQ $NIO $NU Ross Stores $ROST Bradesco $BBD Cummins $CMI Rocket $RKT Zimmer $ZBH Southwest $LUV Best Buy $BBY Credit Suisse $CS Yum China $YUMC Bilibili $BILI",0.062418416142463684,0.5787050127983093,0.35887661576271057
"ROST","2021-12-21 15:31:40+00:00","$ROST Strike: 102.00 Expiration: 2022-01-28 Put .ROST220128P102 Price: 2.09 Size: 1050 Time: 2021-12-21 10:31:40AM Premium: $219,450.00",0.024866562336683273,0.03214678168296814,0.9429866075515747
"ROST","2021-12-23 19:20:15+00:00","Bear Forecasts December 23, 2021 11:15:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $NVCR : 2.30 $BBIO : 8.94 $NXTD : 13.10 $SI : 3.93 $CLSK : 4.02 $NVEI : -1.52 $ROST : 0.32 $SQM : 1.70 $MSTR : 1.14 $BGFV : 0.58",0.03059832751750946,0.06956084072589874,0.8998408317565918
"ROST","2021-12-23 19:27:10+00:00","Bear Forecasts December 23, 2021 11:22:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $BBIO : 9.03 $NXTD : 12.85 $SBNY : 0.07 $SI : 3.98 $NVEI : -1.37 $ROST : 0.23 $CLSK : 3.92 $BGFV : 0.87 $SQM : 1.48 $U : 1.57",0.03355500474572182,0.061007313430309296,0.9054376482963562
"ROST","2021-12-27 15:00:03+00:00","Unusually heavy option volume on today's open include $DXC, $AES, $IQV, $ROST, and $CAG.",0.046328168362379074,0.0877901241183281,0.8658816814422607
"ROST","2021-12-27 15:02:13+00:00","UNUSUALLY HEAVY OPTION VOLUME TODAY:  DXC TECHNOLOGY $DXC THE AES CORP $AES IQVIA HOLDINGS $IQV ROSS STORES $ROST CONAGRA BRANDS $CAG",0.06747963279485703,0.02889302931725979,0.9036273956298828
"ROST","2021-12-27 19:14:26+00:00","Bear Forecasts December 27, 2021 11:09:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $VSCO : -1.62 $UPWK : 5.80 $ZIM : 1.51 $IWO : 0.27 $NEE : 0.47 $NDAQ : 1.50 $U : 1.08 $CMG : -0.29 $REGN : 1.38 $ROST : 1.96",0.0344100147485733,0.06919156759977341,0.8963984847068787
"ROST","2021-12-27 19:34:53+00:00","Bear Forecasts December 27, 2021 11:29:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $AMN : -1.11 $NDAQ : 1.56 $IWO : 0.24 $U : 1.03 $DLR : 0.67 $COP : 2.34 $NTAP : 2.26 $CMG : -0.29 $BKNG : 0.53 $ROST : 2.03",0.03294895589351654,0.0811467319726944,0.8859042525291443
"ROST","2021-12-28 09:10:28+00:00","$GS $KSS $COP $BBY $JPM $DD $XOM $TSLA $MCHP $ANSS $KLAC $NXPI $CPRT $ROST $ABNB $ORLY $AMD $MSFT $GOOG $CSX $SWKS Bullish MACD crossover",0.5169382691383362,0.0538274310529232,0.4292342960834503
"ROST","2021-12-28 13:01:21+00:00","Ross Stores Inc - $ROST 💰 QUOTE $ROST was UP ⬆ on Mon Dec 27 Closed at 112.37 USD for a 2.01% gain from previous close 📈 📈 📈 📊 ANALYSIS Ross Stores Inc should be nationalized ☭ ☭ ☭",0.9288709163665771,0.031072527170181274,0.04005664214491844
"ROST","2021-12-29 00:32:54+00:00","$ROST rotation detected",0.049905434250831604,0.03407154977321625,0.9160230159759521
"ROST","2021-12-29 22:37:16+00:00","Tomorrow's #long #watchlist for #trading on #NYSE, #NASDAQ between $100 and $150: $ABBV $ALL $CVS $DHI $DLTR $DUK $IBM $IFF $IJR $IYR $LEN $PAYX $PGR $ROST $SBUX $SPXL $SRE $SSO $STX $TIP $VNQ $VTV $XLI $XLV $ZBH",0.09484831243753433,0.02906898409128189,0.8760827779769897
"ROST","2021-12-30 14:29:21+00:00","Four of the best GARP stocks to buy right now are: BlackBerry (NYSE: $BB) IBM (NYSE: $IBM) Pfizer (NYSE: $PFE) Ross Stores (NASDAQ: $ROST) sounds good to me &gt;&gt;&gt;&gt;&gt; @MarketRebels @petenajarian @jlebenthal @GilmanHill",0.1736300140619278,0.010434126481413841,0.8159358501434326
"ROST","2022-01-03 12:42:28+00:00","Stocks kick off 2022 in the Green. $SPX up 26.9% in 2021 and $NDX jumped 26.6%. $TSLA +7% on Delivery beat Upgrades: $PYPL $MCD $RKT $WFC $REGN $CP $PNC $RF Downgrades: $ROST $EXC $QSR $USB $ATUS $CAKE Watch @TDANetwork for Trader Education &amp; Market News!",0.16436073184013367,0.06952924281358719,0.7661100029945374
"ROST","2022-01-03 12:44:36+00:00","$ROST: Wells Fargo cuts to Equal Weight",0.6013636589050293,0.05901578441262245,0.3396206498146057
"ROST","2022-01-03 12:55:57+00:00","$ROST Wells Fargo analyst Ike Boruchow downgrades Ross Stores from Overweight to Equal-Weight and lowers the price target from $135 to $120.",0.016816027462482452,0.9340518116950989,0.049132172018289566
"ROST","2022-01-03 12:56:19+00:00","$ROST - Wells Fargo Downgrades Ross Stores to Equal-Weight, Lowers Price Target to $120",0.07804892212152481,0.7856284379959106,0.13632270693778992
"ROST","2022-01-03 12:56:22+00:00","$ROST - Wells Fargo Downgrades Ross Stores to Equal-Weight, Lowers Price Target to $120",0.07804892212152481,0.7856284379959106,0.13632270693778992
"ROST","2022-01-03 13:28:38+00:00","Today's #long #watchlist for #trading on #NYSE, #NASDAQ between $100 and $150: $BBY $CHD $DHI $DKS $DUK $IYR $KMB $LEN $ROST $SBUX $VNQ $WMT $XLI",0.07762756198644638,0.030896086245775223,0.8914763331413269
"ROST","2022-01-03 13:50:11+00:00","Upgrades 1/3: $ALNY $AVB $BXP $CHRW $COO $CP $IIVI $MCD $NVCR $NVT $PNC $PYPL $REG $REGN $RF $RKT $SE $SEAT $SLG $UAL $WFC $WOLF  . Downgrades 1/3: $ACC $ATUS $CAKE $CARR $CHTR $EXC $FTV $GMAB $HBAN $JBLU $KC $KIM $LUV $MMC $MPW $NAVI $QSR $ROST $SAVE $SYF $TT $USB",0.2772437632083893,0.15801119804382324,0.5647450089454651
"ROST","2022-01-03 14:56:30+00:00","$ROST 2/18 105P 1.33",0.04253189265727997,0.04106106236577034,0.91640704870224
"ROST","2022-01-03 15:02:14+00:00","Upgrades and Downgrades for Monday, January 3rd, 2022 Upgrades: $SEAT, $WFC, $RF, $COO, $NVCR, $IIVI, $WOLF, $ALNY, $PNC, $BXP, $REG, $AVB, $SLG, $PYPL, $REGN, $MCD, $CHRW  Downgrades: $KC, $CHTR, $USB, $ROST, $CAKE, $QSR, $EXC, $HBAN, $ACC, $KIM, $MPW",0.02541489340364933,0.5807228088378906,0.3938623070716858
"ROST","2022-01-03 16:37:21+00:00","$HCP B of A Securities Initiates Coverage On HashiCorp with Buy Rating, Announces Price Target of $102 $ROST Wells Fargo Downgrades Ross Stores to Equal-Weight, Lowers Price Target to $120 $HCP William Blair Initiates Coverage On HashiCorp with Outperform Rating",0.14507625997066498,0.03976692631840706,0.815156877040863
"ROST","2022-01-05 02:43:38+00:00","1/5 Watchlist $NKE 167.5c &gt; 167.25 | 165p &lt; 165 $HD 415c &gt; 413.75 | 405p &lt; 408.10  $ROST 115c &gt; 114.70 | 112p &lt; 112.75 $ABBV 137c &gt; 136.30 | 134p &lt; 134.35  $DG 237.5c &gt; 236 | 232.5p &lt; 233 $COST 570c &gt; 568.80 | 560p &lt; 561.60  All weeklies. 10 min minimum close above/below levels",0.07621908187866211,0.15447527170181274,0.7693056464195251
"ROST","2022-01-05 16:39:49+00:00","Interesting downgrade note from Wells Fargo re: $ROST Brokerage cites a ""challenging setup"" in 1st half of 2022 and lowers PT to $120 from $135.",0.02017972059547901,0.9605498909950256,0.019270403310656548
"ROST","2022-01-07 16:22:41+00:00","Why the wide divergence between $TJX and $ROST over the past couple of months? Expectations over Q4 results? $TJX near 52 wk high, $ROST near 52 wk low.",0.024905558675527573,0.802386462688446,0.17270797491073608
"ROST","2022-01-07 22:45:18+00:00","Trade recap for this week - $ROST 1.33 —&gt; 3.5 (163%) 🔥 will holding $IP and $C #1kchallenge #StockMarket #AAPL #OptionsTrading #tradingstrategy #SPY #SwingTrading #daytrading #5kchallenge #25kchallenge",0.04811801761388779,0.03323417901992798,0.918647825717926
"ROST","2022-01-08 00:47:30+00:00","Our favorite Losers today 📉: 1. Etsy (-5.99%) $ETSY 2. Under Armour (-4.70%) $UAA 3. Enphase Energy (-4.20%) $ENPH 4. Ross Stores (-4.07%) $ROST",0.029038744047284126,0.07584095001220703,0.8951202630996704
"ROST","2022-01-08 13:10:15+00:00","Ayyyo @ByTheBulls  Thoughts on $WMG $ENTG $ROST $PRVA $ADAP?",0.06743096560239792,0.031528081744909286,0.9010409116744995
"ROST","2022-01-10 14:57:32+00:00","Only three stocks making new 52 week lows in the SPX $TWTR $ROST $TTWO 33 new highs",0.01856490969657898,0.9330853223800659,0.04834972694516182
"ROST","2022-01-10 15:47:04+00:00","This morning's edition of Biggest Loser... Bad day for Jack Dorsey as $TWTR and $SQ make new 52 week lows...  other notable stocks hitting a 1 year low: $SNAP $ZM $MELI $TWLO $ROST $VEEV $PLTR",0.018195074051618576,0.9308488965034485,0.05095609650015831
"ROST","2022-01-10 19:31:51+00:00","Largest stocks that hit new 52 Week Lows at some point today PayPal $PYPL T-Mobile $TMUS Sea Limited $SE Snapchat $SNAP Square (Block) $SQ Mercadolibre $MELI Zoom $ZM Coupang $CPNG Twilio $TWLO Ross $ROST Veeva $VEEV Palantir $PLTR Twitter $TWTR Carvana $CVNA Brown $BF.B $OKTA",0.05483991280198097,0.5742380023002625,0.3709219992160797
"ROST","2022-01-10 23:31:08+00:00","Visited some LA area $TJX and $ROST stores. Price points/value proposition are very similar BUT Ross stores seem so depressing relative to TJ Maxx/ Marshall's. IDK why anyone would shop there given the choice #retail $BURL $XRT #offpriceretail",0.0399269238114357,0.19333608448505402,0.7667369842529297
"ROST","2022-01-11 01:36:36+00:00","Added to $ROST, $V, $SABR and $KASPI",0.24757182598114014,0.015966026112437248,0.7364621162414551
"ROST","2022-01-12 15:33:06+00:00","Red $ROST",0.058056969195604324,0.03913659602403641,0.9028064012527466
"ROST","2022-01-12 22:02:29+00:00","Why is $ROST carrying over $3.1 billion in net cash on its balance sheet? Or a better question, what is it going to do with it? It understandably raised significant debt capital in 2020 at favorable rates and spread-out maturities..",0.1702975183725357,0.015910884365439415,0.8137916326522827
"ROST","2022-01-13 10:54:00+00:00","381 funds increasing $ROST vs last Q!#rost ROSS STORES INC",0.31734248995780945,0.052944913506507874,0.6297125816345215
"ROST","2022-01-14 19:12:05+00:00","Added a bit of $BURL today- this stock has been destroyed. Similar biz to $ROST (and $TJX) but with greater opportunity for 1/Store expansion 2/Margin expansion. Former Ross execs running the show @ $BURL. Assuming 12% OP growth for next couple years, I get to...1/n",0.31242138147354126,0.024583039805293083,0.6629955768585205
"ROST","2022-01-16 15:16:20+00:00","#short #watchlist for #trading on #nyse #nasdaq between $100 and $150: $AN $BBY $BOOT $CBOE $COUP $CTLT $DGX $DKS $DLTR $FND $GME $MTCH $QDEL $ROST $SBUX $SQ $TNDM $TREX $XYL",0.08198044449090958,0.03218480199575424,0.8858347535133362
"ROST","2022-01-18 20:25:08+00:00","Largest stocks that hit new 52 Weeks Lows at some point today PayPal $PYPL Unilever $UL Charter $CHTR Sea Limited $SE Rivian $RIVN Square $SQ Snapchat $SNAP Zoom $ZM Twilio $TWLO Coupang $CPNG $NU Ross $ROST Veeva $VEEV Match $MTCH Palantir $PLTR Twitter $TWTR Rocket $RKT $DOCU",0.0646442174911499,0.5044752955436707,0.43088051676750183
"ROST","2022-01-19 15:15:03+00:00","Unusually heavy option volume on today's open include $USB, $ROST, $STT, $FAST, and $JBHT.",0.047336380928754807,0.1591637134552002,0.7934998869895935
"ROST","2022-01-19 15:17:03+00:00","UNUSUALLY HEAVY OPTION VOLUME ON TODAY'S OPEN INCLUDE  US BANCORP $USB ROSS STORES $ROST STATE STREET $STT FASTENAL $FAST JB HUNT TRANSPORT $JBHT",0.05575285106897354,0.06138134375214577,0.882865846157074
"ROST","2022-01-19 17:26:09+00:00","Bear Forecasts January 19, 2022 09:21:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $ALGM : -2.15 $J : -0.13 $IGT : -1.56 $TDG : -0.22 $PEN : -1.14 $VSCO : -1.57 $TXRH : 1.29 $WM : 0.76 $ROST : -0.21 $MAXN : 3.37",0.02887142077088356,0.06539233028888702,0.9057362079620361
"ROST","2022-01-19 17:35:09+00:00","Bear Forecasts January 19, 2022 09:30:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $ALGM : -1.71 $J : -0.04 $TDG : -0.19 $IGT : -1.39 $PEN : -1.39 $VSCO : -1.64 $TXRH : 1.56 $WM : 0.65 $ROST : 0.20 $CVNA : -2.80",0.029330015182495117,0.06485085934400558,0.9058191180229187
"ROST","2022-01-20 06:13:11+00:00","$ROST 🐻",0.031002219766378403,0.0408349484205246,0.9281628727912903
"ROST","2022-01-20 19:28:04+00:00","Largest stocks that hit new 52 Week Lows at some point today Rivian $RIVN Ross Stores $ROST Wayfair $W Qorvo $QRVO Cognex $CGNX Farfetch $FTCH Peloton $PTON Novavax $NVAX Change Healthcare $CHNG Braze $BRZE $OZON",0.03362134471535683,0.5901972055435181,0.3761814534664154
"ROST","2022-01-21 15:46:09+00:00","Buying retail here, higher cost be damned.. $HD $ROST $AMZN if those don't make it, no one will.",0.06922028213739395,0.05724259465932846,0.8735371828079224
"ROST","2022-01-21 16:59:22+00:00","cheap and loved Nasdaq stocks could be buys following the correction $ALGN $AMZN $FB $FISV $GOOGL $MNST $NFLX $PYPL $WDAY $ROST $QCOM #stocks  #StockMarket  #invest  #Investment",0.11761156469583511,0.029260389506816864,0.8531280159950256
"ROST","2022-01-22 12:13:29+00:00","Anyone know why $Rost and some of the other discount retailers are off so much?",0.009880021214485168,0.9437180757522583,0.046401917934417725
"ROST","2022-01-22 17:01:15+00:00","Ross Stores Inc - $ROST 💰 QUOTE $ROST was DOWN ⬇ on Fri Jan 21 Closed at 95.43 USD for a -2.05% loss from previous close 📉 📉 📉 📊 ANALYSIS Ross Stores Inc should be nationalized ☭ ☭ ☭",0.007719504646956921,0.9666112065315247,0.025669194757938385
"ROST","2022-01-25 18:07:09+00:00","With EBIT margins -60bps below FY19, you can get to FY23 ~13.5x EV/FCF with $3.4b net cash for $ROST. Labour inflation biggest risk.",0.16010423004627228,0.026930173859000206,0.8129655718803406
"ROST","2022-01-26 23:43:26+00:00","Some businesses that I think are trading at attractive prices here. $AMZN $ROST $GOOG  $MTCH $KKR $CMCSA $SPOT $AMAT Was really hoping $NOW was going to sell-off post earnings.",0.2340172678232193,0.5289387702941895,0.23704400658607483
"ROST","2022-01-28 19:25:59+00:00","Largest stocks that hit new 52 Week Lows at some point today Intel $INTC $SAP Starbucks $SBUX Boeing $BA 3M $MMM Sea Limited $SE $UBER Ecolab $ECL $WBK Autodesk $ADSK Illumina $ILMN Rivian $RIVN Block $SQ Zoom $ZM Coinbase $COIN Aptiv $APTV $NIO DoorDash $DASH $ROST Roblox $RBLX",0.05471757799386978,0.544408917427063,0.40087348222732544
"ROST","2022-01-28 19:45:04+00:00","Bear Forecasts January 28, 2022 11:40:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $AX : -5.73 $SPHB : -0.45 $ATKR : 1.35 $SWTX : -2.09 $BBWI : 1.04 $TDY : -1.00 $AKAM : 1.38 $ROST : -0.57 $LPI : -3.01 $CM : -1.58",0.0306504275649786,0.05333637818694115,0.9160131812095642
"ROST","2022-01-28 22:00:28+00:00","Jan 28 Performance: Today's Return: 4.11% (12/12 Wins) LONG $ROST @ 9:30 P&amp;L: 1.75% LONG $EWT @ 9:30 P&amp;L: 0.45% LONG $SE @ 9:30 P&amp;L: 9.52% LONG $SQ @ 9:30 P&amp;L: 4.76% LONG $ALGN @ 9:30 P&amp;L: 2.38% LONG $ASML @ 9:30 P&amp;L: 1.64% LONG $ILMN @ 9:30 P&amp;L: 3.13%",0.03739097714424133,0.038223087787628174,0.9243859052658081
"ROST","2022-01-31 22:26:27+00:00","#long #watchlist for #trading on #nyse #nasdaq between $90 and $100: $ARNA $COLM $CRI $EMR $GE $HES $NET $NOBL $NVO $PVH $ROST",0.05452238395810127,0.03456120938062668,0.9109163880348206
"ROST","2022-02-02 07:32:10+00:00","SweepCast alerted: $ROST with Unusual Options Activity Alerted on $100 PUT Expiring: 02-11-2022 worth 54K🐻 |🥇 Learn How Unusual Options Helps Gain Insights! 🥇",0.06958476454019547,0.019138101488351822,0.911277174949646
"ROST","2022-02-03 09:10:27+00:00","$ABT $GS $IBM $MCD $HPQ $ORCL $DLTR $FTNT $MCHP $MAR $VRSN $FISV $ASML $QCOM $NFLX $NVDA $NXPI $MTCH $CPRT $ROST $AMZN $ODFL $ORLY $CTSH $SNPS $FB $SWKS $CDNS $ISRG $XEL Bullish MACD crossover",0.4613907039165497,0.06177638843655586,0.47683292627334595
